job_id,title,comapany,date,location,place,job_function,employment_type,industries,description
2800159537,Applied Scientist,Salesforce,2021-10-25,United States,"Boston, MA","Research, Analyst, and Information Technology",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.

Job Category Products and Technology Job Details

Einstein Language Intelligence team is looking for a strong Lead/Principal Data Scientist to help us improve the way customer service is delivered. As part of the team, you will play a key role in incorporating artificial intelligence into the CRM product portfolio. You will participate in designing and developing machine/deep learning models and services that can be integrated with many applications, thousands of tenants, and run at scale in production.

A Typical Day For You Might Include The Following

Developing deep learning models in TensorFlow and/or PyTorch to satisfy major problems that Salesforce’s hundreds of thousands enterprise customers have
Partnering end-to-end with Product Managers, Application Architects, Machine Learning Engineers, and Deep Learning Researchers to understand customer requirements, design prototypes, and bring innovative technologies to production
Partnering with Machine Learning Engineer and Scientists to define requirements for AI platforms such as experimentation environment, reusable ML pipeline, etc.
Working with internal product teams to ingest their data and sprinkle machine/deep learning fairy dust on their products

Basic Qualifications

PhD or equivalent Master's Degree plus 5+ years of experience in CS, CE, ML or related field
Strong experience building and applying machine learning models for business applications
Strong experience programming in Python, and using machine learning frameworks such as TensorFlow or PyTorch
Proven ability to implement, operate, and deliver results via innovation at large scale

Preferred Qualifications

A PhD in CS, Machine Learning, Statistics or relevant field
5+ years of industry/applied research experience in machine learning, NLP, deep learning and/or information retrieval
Expertise on a broad set of ML approaches and techniques, ranging from Artificial Neural Networks to Bayesian methods
Experience with conversational AI
Top-tier papers published in related areas.
Fantastic problem solver; ability to solve problems that the world has not solved before
Excellent written and spoken communication skills
Demonstrated track record of cultivating strong working relationships and driving collaboration across multiple technical and business teams
Participate in the team’s on-call rotation to address complex problems in real-time and keep services operational and highly available.

In school, or graduated within the last 24 months? Please visit FutureForce for opportunities

LOCATION: We are open to Fully Remote, Flex (1-3 days/week in the office), or Office-Based (4-5 days/week in office) work arrangements.

For Colorado-based roles: Minimum annual salary of $82,400. You may also be offered a bonus, restricted stock units, and benefits. More details about our company benefits can be found at the following link: https://www.getsalesforcebenefits.com/ .

You can find other info there as well- including wellbeing reimbursement, generous parental leave, adoption assistance, fertility benefits, and more. Visit for the full breakdown!

Accommodations

If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .

Posting Statement

At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.

Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .

Salesforce welcomes all.

Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
Show more Show less"
2800163187,Applied Scientist,Salesforce,2021-10-25,United States,"Boston, MA","Research, Analyst, and Information Technology",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.

Job Category Products and Technology Job Details

Einstein Language Intelligence team is looking for a strong Lead/Principal Data Scientist to help us improve the way customer service is delivered. As part of the team, you will play a key role in incorporating artificial intelligence into the CRM product portfolio. You will participate in designing and developing machine/deep learning models and services that can be integrated with many applications, thousands of tenants, and run at scale in production.

A Typical Day For You Might Include The Following

Developing deep learning models in TensorFlow and/or PyTorch to satisfy major problems that Salesforce’s hundreds of thousands enterprise customers have
Partnering end-to-end with Product Managers, Application Architects, Machine Learning Engineers, and Deep Learning Researchers to understand customer requirements, design prototypes, and bring innovative technologies to production
Partnering with Machine Learning Engineer and Scientists to define requirements for AI platforms such as experimentation environment, reusable ML pipeline, etc.
Working with internal product teams to ingest their data and sprinkle machine/deep learning fairy dust on their products

Basic Qualifications

PhD or equivalent Master's Degree plus 5+ years of experience in CS, CE, ML or related field
Strong experience building and applying machine learning models for business applications
Strong experience programming in Python, and using machine learning frameworks such as TensorFlow or PyTorch
Proven ability to implement, operate, and deliver results via innovation at large scale

Preferred Qualifications

A PhD in CS, Machine Learning, Statistics or relevant field
5+ years of industry/applied research experience in machine learning, NLP, deep learning and/or information retrieval
Expertise on a broad set of ML approaches and techniques, ranging from Artificial Neural Networks to Bayesian methods
Experience with conversational AI
Top-tier papers published in related areas.
Fantastic problem solver; ability to solve problems that the world has not solved before
Excellent written and spoken communication skills
Demonstrated track record of cultivating strong working relationships and driving collaboration across multiple technical and business teams
Participate in the team’s on-call rotation to address complex problems in real-time and keep services operational and highly available.

In school, or graduated within the last 24 months? Please visit FutureForce for opportunities

LOCATION: We are open to Fully Remote, Flex (1-3 days/week in the office), or Office-Based (4-5 days/week in office) work arrangements.

For Colorado-based roles: Minimum annual salary of $82,400. You may also be offered a bonus, restricted stock units, and benefits. More details about our company benefits can be found at the following link: https://www.getsalesforcebenefits.com/ .

You can find other info there as well- including wellbeing reimbursement, generous parental leave, adoption assistance, fertility benefits, and more. Visit for the full breakdown!

Accommodations

If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .

Posting Statement

At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.

Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .

Salesforce welcomes all.

Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
Show more Show less"
2781213040,Research Scientist,Pearson,2021-11-05,United States,"Atlanta, GA",Other,Full-time,E-Learning Providers and Education Administration Programs,"Pearson is the world’s learning company, operating in nearly 200 countries around the world, with over 20,000 employees. We provide content, assessment, and digital services to schools, colleges, and universities, as well as professional and vocational education to learners to help increase their skills and lifelong employability prospects. We aim to support learners throughout their lifetime for every moment that matters – whether this is exam preparation and success, graduating from university, getting a new job, studying for a postgraduate degree, changing career, or looking for a new challenge.

From world-class assessment to virtual learning and beyond – we create the products and services that help tens of millions of people reach their goals each year. And we make sure our products fit with our key sustainability targets – to make learning accessible to everyone, to lead responsibly, and to give the next generation the skills they need to shape a better world.

Our vision is to have a direct relationship with millions of lifelong learners and to link education to the way people aspire to live and work every day. To do that, we will collaborate with a wide group of partners to help shape the future of learning. Our purpose is to help people make progress in their lives through learning.

We also believe we are at our best when we harness the unique skills, perspectives, and backgrounds of every employee.

The Research Scientist position described here is part of the Pearson Psychometric and Research Services group, which is part of the US School Assessment group and larger Assessment and Qualifications team. Pearson research scientists provide the full range of psychometric support to state and national customers, develop innovative techniques and processes, and conduct cutting-edge research studies.

The education, experience, and responsibilities associated with this position include:

Education and Work Experience

Doctoral degree in educational measurement or a related field from a nationally recognized institution of higher education
AND at least one year of relevant job experience, preferably with a testing program that has gone through a complete operational cycle OR at least one year of relevant job experience on a significant grant-funded research project

Familiarity with Psychometric Techniques or Techniques Associated with Other Relevant Areas of Expertise

Has experience with applied psychometric techniques in a job setting—including classical test theory, item response theory, test equating, scaling, linking, and standard-setting
OR experience with applied techniques associated with the scientist's specific area of expertise

Familiarity with Software Packages and Programming Languages

Has experience with software packages and programming languages commonly used in psychometric work or measurement research (e.g., SAS, R, SPSS, WINSTEPS, IRTPro, PARSCALE, C++, MPLUS)
OR experience with software (Matlab, IDL, PERL, Java, Javascript, XML) associated with the scientist's specific area of expertise

Scaling and Equating

Shows sufficient familiarity with common scaling and equating designs to review and draft technical documentation, (including technical specifications)
Conducts and guides analyses for item calibration, linking, and equating
Designs, documents, (including technical specifications), and conducts analyses for item calibration, linking, and equating

Grants, Research, and External Funding

Develops study design and research analysis specifications for proposed research studies
Identifies study limitations and study parameters to optimize analyses and design in grants/applications for external funding and in research publications

Test Construction/Field Testing

Works closely with other research scientists, data analysts, subject-matter experts, and/or clients/customers in the construction of test forms and the preparation of items for various testing purposes

Proposal Development

Contributes to technical designs of proposals
Writes associated text under guidance from more senior research scientists

Knowledge of Educational Trends

Articulates and uses knowledge of national and state trends in education in assigned operational assessment programs or research projects
Upholds the principles defined by the Standards for Educational and Psychological Testing

Communication Skills, Technical Presentations, and Client Contact

Demonstrates communication skills, (oral, written, and business), necessary to function effectively as a primary contact with internal project teams and external clients with guidance from more senior research scientists
Communicates about general state and national educational issues
Presents technical information to different audiences, (e.g., client groups or technical advisory committees), with guidance from more senior research scientists
Presents at national conferences
Serves as the primary contact for Pearson Psychometric and Research Services, (PRS), (e.g., represents group in meetings and in other communications) for internal and external clients for a small-to-medium operational testing program or research project, or for a portion of a large and complex testing program or research project

Project and Talent Management

Demonstrates project management skills necessary to lead all PRS-related aspects of a small-to-medium operational assessment program or research project or a portion of a large and complex assessment program or research project
Supports hiring process through applicant interviewing
Provides career plan consultation and advice

Organizational Behavior

Aligns goals with published department goals
Follows existing processes and documents processes when necessary

Working Location and Travel

Willingness to travel as necessary

The anticipated starting salary range for Colorado-based individuals expressing interest in this position is 95-110k. This position is eligible to participate in an annual incentive program. Benefits available to eligible employees can be seen at: https://pearsonbenefitsus.com/ (https://neo.pearson.com/external-link.jspa?url=https%3A%2F%2Fpearsonbenefitsus.com%2F)

Job: PROFESSIONAL DEVELOPMENT

Organization: Assessments School

Schedule: FULLTIME

Req ID: 882
Show more Show less"
2800160447,Applied Scientist,Salesforce,2021-10-25,United States,"Burlington, MA","Research, Analyst, and Information Technology",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.

Job Category Products and Technology Job Details

Einstein Language Intelligence team is looking for a strong Lead/Principal Data Scientist to help us improve the way customer service is delivered. As part of the team, you will play a key role in incorporating artificial intelligence into the CRM product portfolio. You will participate in designing and developing machine/deep learning models and services that can be integrated with many applications, thousands of tenants, and run at scale in production.

A Typical Day For You Might Include The Following

Developing deep learning models in TensorFlow and/or PyTorch to satisfy major problems that Salesforce’s hundreds of thousands enterprise customers have
Partnering end-to-end with Product Managers, Application Architects, Machine Learning Engineers, and Deep Learning Researchers to understand customer requirements, design prototypes, and bring innovative technologies to production
Partnering with Machine Learning Engineer and Scientists to define requirements for AI platforms such as experimentation environment, reusable ML pipeline, etc.
Working with internal product teams to ingest their data and sprinkle machine/deep learning fairy dust on their products

Basic Qualifications

PhD or equivalent Master's Degree plus 5+ years of experience in CS, CE, ML or related field
Strong experience building and applying machine learning models for business applications
Strong experience programming in Python, and using machine learning frameworks such as TensorFlow or PyTorch
Proven ability to implement, operate, and deliver results via innovation at large scale

Preferred Qualifications

A PhD in CS, Machine Learning, Statistics or relevant field
5+ years of industry/applied research experience in machine learning, NLP, deep learning and/or information retrieval
Expertise on a broad set of ML approaches and techniques, ranging from Artificial Neural Networks to Bayesian methods
Experience with conversational AI
Top-tier papers published in related areas.
Fantastic problem solver; ability to solve problems that the world has not solved before
Excellent written and spoken communication skills
Demonstrated track record of cultivating strong working relationships and driving collaboration across multiple technical and business teams
Participate in the team’s on-call rotation to address complex problems in real-time and keep services operational and highly available.

In school, or graduated within the last 24 months? Please visit FutureForce for opportunities

LOCATION: We are open to Fully Remote, Flex (1-3 days/week in the office), or Office-Based (4-5 days/week in office) work arrangements.

For Colorado-based roles: Minimum annual salary of $82,400. You may also be offered a bonus, restricted stock units, and benefits. More details about our company benefits can be found at the following link: https://www.getsalesforcebenefits.com/ .

You can find other info there as well- including wellbeing reimbursement, generous parental leave, adoption assistance, fertility benefits, and more. Visit for the full breakdown!

Accommodations

If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .

Posting Statement

At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.

Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .

Salesforce welcomes all.

Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
Show more Show less"
2800162325,Applied Scientist,Salesforce,2021-10-25,United States,"Somerville, MA","Research, Analyst, and Information Technology",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.

Job Category Products and Technology Job Details

Einstein Language Intelligence team is looking for a strong Lead/Principal Data Scientist to help us improve the way customer service is delivered. As part of the team, you will play a key role in incorporating artificial intelligence into the CRM product portfolio. You will participate in designing and developing machine/deep learning models and services that can be integrated with many applications, thousands of tenants, and run at scale in production.

A Typical Day For You Might Include The Following

Developing deep learning models in TensorFlow and/or PyTorch to satisfy major problems that Salesforce’s hundreds of thousands enterprise customers have
Partnering end-to-end with Product Managers, Application Architects, Machine Learning Engineers, and Deep Learning Researchers to understand customer requirements, design prototypes, and bring innovative technologies to production
Partnering with Machine Learning Engineer and Scientists to define requirements for AI platforms such as experimentation environment, reusable ML pipeline, etc.
Working with internal product teams to ingest their data and sprinkle machine/deep learning fairy dust on their products

Basic Qualifications

PhD or equivalent Master's Degree plus 5+ years of experience in CS, CE, ML or related field
Strong experience building and applying machine learning models for business applications
Strong experience programming in Python, and using machine learning frameworks such as TensorFlow or PyTorch
Proven ability to implement, operate, and deliver results via innovation at large scale

Preferred Qualifications

A PhD in CS, Machine Learning, Statistics or relevant field
5+ years of industry/applied research experience in machine learning, NLP, deep learning and/or information retrieval
Expertise on a broad set of ML approaches and techniques, ranging from Artificial Neural Networks to Bayesian methods
Experience with conversational AI
Top-tier papers published in related areas.
Fantastic problem solver; ability to solve problems that the world has not solved before
Excellent written and spoken communication skills
Demonstrated track record of cultivating strong working relationships and driving collaboration across multiple technical and business teams
Participate in the team’s on-call rotation to address complex problems in real-time and keep services operational and highly available.

In school, or graduated within the last 24 months? Please visit FutureForce for opportunities

LOCATION: We are open to Fully Remote, Flex (1-3 days/week in the office), or Office-Based (4-5 days/week in office) work arrangements.

For Colorado-based roles: Minimum annual salary of $82,400. You may also be offered a bonus, restricted stock units, and benefits. More details about our company benefits can be found at the following link: https://www.getsalesforcebenefits.com/ .

You can find other info there as well- including wellbeing reimbursement, generous parental leave, adoption assistance, fertility benefits, and more. Visit for the full breakdown!

Accommodations

If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .

Posting Statement

At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.

Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .

Salesforce welcomes all.

Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
Show more Show less"
2800162323,Applied Scientist,Salesforce,2021-10-25,United States,"Cambridge, MA","Research, Analyst, and Information Technology",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.

Job Category Products and Technology Job Details

Einstein Language Intelligence team is looking for a strong Lead/Principal Data Scientist to help us improve the way customer service is delivered. As part of the team, you will play a key role in incorporating artificial intelligence into the CRM product portfolio. You will participate in designing and developing machine/deep learning models and services that can be integrated with many applications, thousands of tenants, and run at scale in production.

A Typical Day For You Might Include The Following

Developing deep learning models in TensorFlow and/or PyTorch to satisfy major problems that Salesforce’s hundreds of thousands enterprise customers have
Partnering end-to-end with Product Managers, Application Architects, Machine Learning Engineers, and Deep Learning Researchers to understand customer requirements, design prototypes, and bring innovative technologies to production
Partnering with Machine Learning Engineer and Scientists to define requirements for AI platforms such as experimentation environment, reusable ML pipeline, etc.
Working with internal product teams to ingest their data and sprinkle machine/deep learning fairy dust on their products

Basic Qualifications

PhD or equivalent Master's Degree plus 5+ years of experience in CS, CE, ML or related field
Strong experience building and applying machine learning models for business applications
Strong experience programming in Python, and using machine learning frameworks such as TensorFlow or PyTorch
Proven ability to implement, operate, and deliver results via innovation at large scale

Preferred Qualifications

A PhD in CS, Machine Learning, Statistics or relevant field
5+ years of industry/applied research experience in machine learning, NLP, deep learning and/or information retrieval
Expertise on a broad set of ML approaches and techniques, ranging from Artificial Neural Networks to Bayesian methods
Experience with conversational AI
Top-tier papers published in related areas.
Fantastic problem solver; ability to solve problems that the world has not solved before
Excellent written and spoken communication skills
Demonstrated track record of cultivating strong working relationships and driving collaboration across multiple technical and business teams
Participate in the team’s on-call rotation to address complex problems in real-time and keep services operational and highly available.

In school, or graduated within the last 24 months? Please visit FutureForce for opportunities

LOCATION: We are open to Fully Remote, Flex (1-3 days/week in the office), or Office-Based (4-5 days/week in office) work arrangements.

For Colorado-based roles: Minimum annual salary of $82,400. You may also be offered a bonus, restricted stock units, and benefits. More details about our company benefits can be found at the following link: https://www.getsalesforcebenefits.com/ .

You can find other info there as well- including wellbeing reimbursement, generous parental leave, adoption assistance, fertility benefits, and more. Visit for the full breakdown!

Accommodations

If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .

Posting Statement

At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.

Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .

Salesforce welcomes all.

Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
Show more Show less"
2798510055,Applied Scientist,Amazon,2021-11-18,United States,"Seattle, WA","Research, Analyst, and Information Technology",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","Description

Passionate about books, reading and Demand Science? Kindle/Books Demand Science team is seeking an experienced Applied Scientist to unlock the power of the information stored in the 1B+ searches, clicks, purchases, reading and borrows. A successful candidate will bring deep technical expertise, desire to positively impact Books customer experience, and passion for Science.

Please visit https://www.amazon.science for more information

We Look To Optimize These Outcomes By Applying An Understanding Of Our Customer’s Preferences And Behaviors Through Initiatives Including

The Kindle/Books Demand Science team is developing our Demand Science arm to optimize supply chain outcomes for Books.

Building and refining demand forecasts which are explainable and actionable
Better serving our customers by understanding their content preferences amongst our various reading formats and programs
Developing a deep understanding of content substitutability and complementarity and its impact on demand

Core Responsibilities

Leverage the latest advancements in ML to lead the research efforts in adopting/creating ML science for books
Develop and deploy (in partnership with Engineering, Science and Product Management teams) ML models that power specific applications
Develop, explain, and socialize evaluation metrics for ML models
Mentor and collaborate with other scientists on basic and applied research


Basic Qualifications

PhD or equivalent Master's Degree plus 4+ years of experience in CS, CE, ML or related field
2+ years of experience of building machine learning models for business applications
Experience programming in Java, C++, Python or related language

Preferred Qualifications

PhD degree or equivalent in Computer Science, Cognitive Science, Statistics, or related field
5+ years of research experience in the field of Demand Science, Forecasting or applied Science in Retail
Significant peer reviewed scientific contributions in ML, time series or related fields
Extensive experience with theoretical models in an applied environment
Expertise in a broad set of modelling approaches and techniques, ranging from Time Series methods to Artificial Neural Networks
Experience with defining organizational research and development practices in an industry setting
Experience in developing and launching ML products
Strong communication and data presentation skills

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us


Company - Amazon.com Services LLC

Job ID: A1553342
Show more Show less"
2798530262,Applied Scientist,Amazon,2021-11-18,United States,"Seattle, WA","Research, Science, and Engineering",Full-time,"IT Services and IT Consulting, Computer Software, and Internet Publishing","Description

Our team vision is simple yet complex: Create 3D models for every object sold on Amazon.

We apply a mix of workflows, image processing, computer vision and machine learning techniques. As part of a world-class research team, you will be working with an Amazon-scale dataset, with Amazon-scale computing resources to devise methods to reconstruct 3D objects from a set of sparse visual inputs.

For this specific project, we are automating the construction of the 3D model from images using a mix of Machine Learning and more traditional Computer Vision methods.

We are seeking an Applied Scientist with a background in Machine Learning applied to Computer Vision or Computer Graphics

Imaging Sciences offers a dynamic workplace that is fueled by innovation and passionate collaboration in a highly multidisciplinary team. We take pride in developing cutting-edge technologies and products that are optimized for the best customer experience. Amazon Imaging Science’s vision is to provide the best product imagery in the industry to empower customers. Through technology, we seek to constantly increase the quality of photos, videos, and other visual media, to lower the cost of acquisition, and to create innovative imaging products.

To know more about Amazon science, Please visit https://www.amazon.science


Basic Qualifications

PhD or equivalent Master's Degree plus 4+ years of experience in CS, CE, ML or related field
Experience programming in Java, C++, Python or related language
Doctorate in Computer Science, Electrical Engineering, or related field
Research background focusing on computer vision, 3D reconstruction, and/or machine learning
Able to get inspiration from literature reviews to imagine new ideas
Track record of successfully collaborating with engineering on cutting-edge projects in a corporate environment
Research experience in ML and Deep Learning for 2D and 3D content
Proficiency in Python

Preferred Qualifications

Experience working on content authoring and/or 3D systems
Experience working within a product development team

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us


Company - Amazon.com Services LLC

Job ID: A1791350
Show more Show less"
2789412884,Research Scientist I,Tulane University,2021-11-07,United States,"New Orleans, LA",Other,Full-time,"Higher Education, Research Services, and Hospitals and Health Care","TNPRC - Immunology

Location: Covington, LA

Summary

The Division of Immunology is hiring a Research Scientist at the Tulane National Primate Research Center to conduct research projects focused on HIV-1/SIV persistence and therapeutic approaches targeting the HIV-1/SIV reservoir in nonhuman primate models. Research Scientists are individuals holding a Ph. D or equivalent terminal degree who play a major role in enabling research programs through collaborative and collegial interactions with faculty, postdoctoral fellow, graduate students and staff. The rank of research scientist is a staff appointment.The primary responsibilities of the research scientist will be to independently conduct research projects in the PI’s lab, developing joint research undertakings, crafting and developing novel, scientifically rigorous research ideas. They will also be expected to spearhead data collection and interpretation, conduct research presentations, publish findings in relevant academic journals and work toward securing sufficient pertinent funding to supplement existing finances. They will be required to work collaboratively, be organized, reliable, and pay close attention to detail and perform miscellaneous job-related duties as assigned.

Required Qualifications

Doctorate degree in a Biological Science
4 years of research experience in a relevant field or area of study
Experience in an academic environment and nonhuman primate studies

Preferred Qualifications

Expertise in assessment of immune cell populations is a plus
3 years of post-doctoral research experience
A working knowledge of command-line processing tools, submitting jobs to a high-performance cluster, and 1 or more computer programming languages such as R or Python.
Show more Show less"
2791591487,Research Scientist,GE Research,2021-11-12,United States,"Niskayuna, NY",,Full-time,,"Job Description Summary




GE’s Machine Learning researchers work on the advancement of new Artificial Intelligence and Machine Learning technology for industrial and healthcare domains, ultimately looking to contribute to the Future of Flight, Energy Transition, and Precision Healthcare. Here is a quick glimpse into Digital Research at GE today:




https://www.youtube.com/watch?v=BDQKExNhNc4




As a Research Scientist, you will design, experiment, analyze, improve, and apply new Machine Learning technology. Along the way, you will investigate concepts from their fundamentals (theoretical and empirical) to their prototype and creation as new solutions that change the world. You will develop algorithms and systems for various industrial domains including renewable energy, power generation, smart grids, aviation, medical imaging, robotics, and manufacturing. This will involve working on projects with GE business units and a wide array of fellow researchers across disciplines and domains. It will also include the opportunity to work on government-sponsored, cutting-edge research programs with GE’s external partners in academia and government. You will help drive the future of Machine Learning research at GE and advance human scientific understanding among the broader global community.




Job Description




Essential Responsibilities:

• Work with teams of researchers on new and continuing projects

• Develop software solutions for the application of Machine Learning to medical and industrial data

• Implement and analyze prototypes and solutions for real-world problems

• Employ software libraries, tools, and practices to implement efficient, scalable, and reusable solutions

• Create intellectual property by writing invention disclosures and filing patents




Mandatory Qualifications/Requirements:

• MS + 1 year experience or PhD in Computer Science, Electrical Engineering, Mathematics, Physics, or related fields with a focus on Machine Learning and/or Artificial Intelligence

• Demonstrated ability to write Python code

• Candidate must be willing to travel a minimum of 2 weeks per year

• Legal authorization to work in the U.S. is required

• GE may agree to sponsor an individual for an employment visa now or in the future if there is a shortage of individuals with particular skills.

• Must be willing to work out of an office located in Niskayuna, NY

• Must be 18 years or older

• You must submit your application for employment on the careers page at www.gecareers.com to be considered




Ideal Candidate Characteristics:

• Ph.D. focusing on new advancements in Machine Learning

• Experience in writing grant proposals and participating in the execution of grant-supported research; includes demonstrated successful communication with government agencies such as DoE, ARPA-E, DoD, DARPA, and the National Institutes of Health

• Ability to obtain Secret (or higher) US Government clearance

• Deep expertise in one or more of: Machine Learning + Physics, Explainable Machine Learning, Graph Neural Networks, Causal Inference

• Contribution to public domain codebases and/or significant GitHub portfolio to demonstrate mastery and impact

Eligibility Requirements:

• Because of the specific categories of data handled by GE Research and the structure of our work environment, we are unable to accommodate employment of persons while they are considered nationals of embargoed countries subject to restriction under the US Export Administration Regulations (EAR), 15 CFR Section 746 et seq. (currently North Korea, Syria, Iran, Cuba, and Sudan).

• Please note that citizens of embargoed countries who have either U.S. person” status under U.S. export control laws or subsequent citizenship from a non-embargoed country can be considered.




GE offers a great work environment, professional development, challenging careers, and competitive compensation. GE is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.




GE will only employ those who are legally authorized to work in the United States for this opening. Any offer of employment is conditioned upon the successful completion of a drug screen (as applicable).




Relocation Assistance Provided: Yes

Show more Show less"
